Genenames,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
CILP2,21.4147,22.8505,19.6888,20.5962,23.0501,23.0959,20.9756,23.2044,22.3166,21.3387,23.4425,22.595,23.3376,23.3332,23.1742,21.2679,22.569,23.5045,20.5914,21.7529,23.4551,23.5638,23.8764,23.0923,22.7896,21.4661,21.8657,20.1961,22.7009,23.0627,23.0179,21.5271,23.1967,23.4425,24.1174,23.9088,23.6096,21.7474,23.7995,21.6413
CKM,24.9134,26.4105,27.0711,25.5841,27.9146,25.4676,26.6595,25.9225,26.965,26.5105,26.2299,26.3745,27.2803,26.341,24.8336,25.2714,26.0691,25.0691,27.2891,26.8179,27.1015,26.652,27.5315,26.3299,26.8647,27.0401,25.3066,26.2002,25.9304,26.9705,26.96,26.2732,26.0127,27.2759,26.1469,26.9031,26.8385,27.0296,25.673,26.6878
CLEC3B,28.7833,28.611,28.9567,28.8445,29.1507,29.0609,28.9977,29.3131,28.6146,28.8534,28.189,28.6424,28.9259,29.6646,29.2054,28.7227,28.877,28.8799,28.8887,28.9146,28.5315,28.3828,28.7421,29.1724,28.7357,28.8564,28.9732,28.6285,28.6527,28.4746,28.7517,28.6561,29.0296,29.4274,28.5573,29.0427,29.1676,28.9814,28.3787,28.5463
CLU,33.3436,33.2033,33.4943,33.2759,33.3436,33.4581,33.4334,33.4083,33.3033,33.7751,33.4823,33.3828,33.2619,33.4083,33.5412,33.5412,33.3828,33.5527,33.4581,33.5412,33.2336,33.3698,33.3956,33.4581,33.4581,33.4334,33.4334,33.3698,33.5527,33.5867,33.2897,33.5179,33.4943,33.1753,32.8366,33.0447,33.0299,33.1813,33.4209,33.1006
CNDP1,27.9316,28.5826,28.6181,28.0965,27.7195,28.6005,28.0084,27.7453,28.2445,28.258,27.976,27.8916,27.8916,28.1556,28.3578,27.8264,28.7645,28.5754,28.4154,27.965,27.8081,26.5285,27.1795,28.0914,27.2979,27.5536,27.0401,28.1747,28.6764,28.6492,27.6798,27.7581,27.8916,27.1795,26.3778,26.558,26.3562,27.5682,28.7581,27.3066
CNTN1,24.7182,24.6865,25.4923,25.1015,24.2643,24.0359,24.5105,24.1757,24.6811,24.019,25.0894,24.8093,24.4488,25.0105,25.0443,24.4008,24.4984,24.5869,24.3376,25.5492,24.8336,24.5135,24.9361,24.6209,25.0975,25.1015,24.5869,25.1488,25.1488,24.3712,24.3712,24.7594,24.3443,25.4362,23.1801,25.0526,25.1371,25.2571,25.0062,24.5869
CNTN3,22.7872,22.8911,22.6065,22.4606,23.1056,22.1671,21.3002,23.391,23.5165,22.558,22.5021,22.6809,22.7915,21.8565,23.2327,22.1342,21.5419,22.9652,22.919,22.9783,23.5869,22.7996,22.7235,22.5042,19.6862,22.8776,18.8675,23.1119,22.8358,23.1985,22.6807,23.1089,22.8437,22.2175,21.4225,22.4898,22.5787,19.7979,22.9375,22.3116
COL18A1,23.9316,23.4041,24.0443,24.3273,23.48,24.019,23.7286,23.6971,23.8191,23.4676,24.0854,24.3307,24.1488,23.7492,23.0003,23.7077,23.875,23.391,24.0772,24.0359,23.9672,24.1565,23.6649,23.9584,24.141,23.7286,23.5983,23.7389,23.7077,23.3871,23.9088,23.9043,23.7286,23.1946,23.7389,23.417,23.2292,23.9225,23.7182,24.8717
COL6A1,23.6287,23.8288,23.5165,22.9967,23.5285,22.8036,21.5473,23.8202,22.684,22.0038,23.4298,22.6807,23.976,23.2105,23.6982,23.1505,22.3197,23.2821,23.5754,22.5648,22.7779,22.151,23.3101,23.3511,23.5404,22.9757,22.8745,23.3511,23.2459,23.632,23.5522,23.8093,23.2041,23.8093,23.654,25.329,23.3492,23.3376,23.1867,23.3376
COL6A3,27.9146,27.6663,27.4938,29.3662,27.9146,27.5826,27.9316,27.632,27.2445,28.003,27.0813,30.2979,27.7771,28.258,28.2123,28.3367,29.3303,27.9814,28.391,27.8799,27.7453,27.217,28.2399,28.7389,28.1795,28.8711,27.6865,27.6458,27.9595,26.3444,28.1984,27.8019,27.509,28.4707,28.0453,28.217,27.8799,29.4881,28.3109,29.196
COLEC10,24.0691,20.4071,23.4551,21.2938,23.5285,22.7181,24.0359,21.6082,21.6999,23.1372,22.8645,20.5801,23.5522,23.48,23.7995,23.3778,21.6463,23.9933,23.8385,23.6096,24.3778,24.1095,23.7594,20.4871,21.1627,21.4105,22.8307,22.1563,21.2156,23.5123,23.6209,22.6761,23.4923,24.002,21.8911,23.391,24.239,24.002,19.4491,20.0647
COLEC11,24.3307,22.9062,21.5655,24.1371,23.5463,23.5727,24.0062,23.9933,24.0541,24.2891,24.4362,24.4551,23.5143,24.7568,24.7363,23.5165,24.1565,24.1833,24.0854,24.1015,24.8504,24.5374,24.5433,25.2571,25.2096,23.8764,24.604,24.2926,24.8312,25.4707,24.1015,24.4583,25.1135,25.7568,24.3511,24.4362,25.3562,23.7848,24.9134,25.228
COMP,25.002,23.9043,25.317,25.0691,25.2353,24.1871,24.0732,24.4073,25.2133,24.4738,25.1927,25.4645,25.5522,24.7645,24.654,24.8191,25.3239,25.6568,25.1095,25.5609,25.2058,24.7543,25.6153,25.4769,25.0547,24.558,24.5869,24.6703,23.9225,24.7594,24.1167,25.1565,24.5783,25.9203,24.417,25.5135,24.9316,25.3204,24.7995,24.558
CP,35.2443,35.0512,35.5412,35.6866,34.9891,35.4146,35.4642,34.9763,35.3236,35.4303,35.8186,35.4883,35.2372,35.2157,35.2443,35.2408,34.8281,35.0552,35.2372,34.3956,35.2443,35.2372,34.9591,35.099,35.1415,35.1975,35.3336,34.8883,35.4051,34.9417,35.3828,35.3067,35.3169,35.3698,35.6576,35.2828,35.3568,35.0552,35.7047,35.4489
CPB2,28.995,29.1361,29.2193,29.0711,28.5682,29.2054,29.099,29.2647,29.0965,29.3578,29.17,29.3473,28.8916,29.0111,29.5609,28.8799,28.8415,29.1532,29.109,28.8504,28.726,29.0057,29.1866,29.1795,29.267,28.9622,29.2123,29.003,29.1556,29.0788,28.8203,28.9677,28.9117,28.9344,28.8445,28.7325,28.7771,28.5315,28.611,28.3704
CPN1,28.9344,29.3324,29.1015,29.2399,29.189,29.1435,29.2535,28.7162,28.7613,29.7373,28.6931,29.3971,28.877,29.3044,28.4473,29.2625,29.3557,29.4134,29.4413,29.141,29.1065,29.104,28.9977,29.5772,29.3303,29.1263,29.6697,29.3971,28.6355,29.3869,29.1676,29.003,29.104,29.0243,29.3515,29.2625,29.1556,29.3578,29.4274,28.9869
CPN2,29.2979,29.7178,29.4629,29.389,29.3828,29.4032,29.6865,29.3536,29.3088,29.8519,29.6424,29.9539,30.2979,29.8843,29.1483,29.55,29.4881,30.0217,30.099,29.4938,29.5518,29.6475,29.459,30.0737,29.9814,29.4532,29.8697,29.7723,29.4804,29.9814,29.4649,29.3044,29.2869,29.1604,29.0453,29.2422,29.5259,29.0243,29.9117,29.2781
CPQ,23.4295,23.4041,24.1135,24.002,24.002,23.7182,23.5638,23.1422,22.8651,23.7796,20.6017,23.654,20.9862,23.6865,25.2021,22.94,24.2535,22.1018,24.2243,23.867,24.3031,23.8385,23.2471,23.7796,24.5075,24.1332,24.48,24.8623,24.239,24.2891,24.2679,23.4676,24.3778,23.1527,24.4738,21.2641,20.0643,24.1565,23.7796,23.5285
CRP,25.1871,25.1757,26.7657,28.6764,21.3515,25.8788,24.0028,25.3612,26.6998,22.3476,30.0737,29.6697,27.3992,26.9869,24.4073,26.9428,25.726,26.1804,26.5507,27.6389,27.5609,25.5404,23.1505,26.9203,27.632,26.6012,25.6811,25.5345,28.0609,25.8623,24.341,28.995,24.3778,26.5624,26.065,26.2571,26.5898,24.898,26.0212,26.8385
CRTAC1,29.8218,29.8974,32.0816,29.726,30.196,30.2262,30.2077,29.2803,29.0296,29.3001,30.4775,29.94,29.2602,29.2479,29.9117,30.8763,29.4334,29.6432,30.3724,31.1986,29.9677,29.393,30.9746,28.9869,31.7946,30.0737,30.0217,30.4678,31.6671,29.7317,29.9677,29.4823,30.099,29.8593,29.651,30.1604,29.9435,29.3023,31.6298,27.8081
CSF1R,24.1174,23.7837,23.9495,24.4425,23.604,24.1908,23.5638,26.1035,21.8803,24.317,23.2679,24.5195,23.4947,24.7234,24.7846,24.6209,25.6486,24.3645,24.4105,24.4614,24.848,24.902,24.4234,25.1946,22.6338,23.9584,23.5537,23.9225,24.6998,24.275,23.0246,23.5921,23.1679,24.9134,23.4527,25.0609,23.4923,24.8191,24.5165,24.7745
CSPG4,23.7077,19.1421,23.8288,20.2647,23.3778,24.9088,23.867,24.2926,23.7995,24.1095,22.9067,22.1934,23.9134,21.3482,23.4911,21.2871,21.0125,18.676,23.5165,24.239,23.9406,24.3844,22.7492,20.1514,22.1981,23.6431,23.0072,18.7009,24.9628,20.2717,23.6971,20.5478,20.657,24.4614,21.336,23.9847,19.5598,25.1015,24.2021,21.4524
CST3,26.2142,25.1234,25.6944,25.5898,26.1244,25.141,25.2021,25.9259,26.2381,26.0995,25.3239,25.3014,26.0924,26.1035,25.5285,25.6096,25.4551,25.6026,24.8764,26.6998,24.6757,25.9248,25.4923,26.0783,26.4409,25.3135,25.8312,24.6237,25.2353,25.6717,25.5551,26.8019,26.1075,26.6636,25.4282,26.1125,26.341,26.4512,25.6998,26.6998
CTBS,24.2607,23.4425,24.0526,23.5404,23.621,23.9225,23.4425,24.4923,23.7389,24.1488,23.7389,24.1488,23.1545,24.2535,23.6757,23.3511,24.2021,24.1015,24.5983,24.2317,23.867,24.0359,23.8433,24.1946,24.1604,23.265,24.1871,24.019,24.217,24.002,23.4298,23.6431,23.8495,24.4041,23.9584,23.654,23.7441,23.8576,23.6918,23.5404
CTSD,22.9925,23.0339,23.071,23.6757,23.1248,22.1385,20.5299,22.7789,22.8249,23.1542,22.9219,24.5075,22.8687,21.5471,23.019,22.6353,22.9788,23.5869,23.2462,21.4654,24.275,22.6305,23.5953,23.0449,23.1181,23.6431,23.3426,19.7251,23.976,23.895,22.9618,23.6209,23.4977,23.5754,23.2718,22.8262,21.9896,23.6649,23.3101,22.3495
CYB5R3,26.5862,20.9414,26.6595,26.7421,21.8222,26.9869,27.0057,27.3662,19.3554,21.7306,26.9923,20.6867,26.8799,20.5195,27.2535,21.8389,26.7031,26.8504,26.9977,27.0453,27.524,26.8215,27.2353,22.7516,27.9705,21.2116,27.0137,27.6527,20.8543,26.9428,21.5194,27.1312,26.9203,26.7389,20.0348,26.5492,26.7833,21.8348,27.0609,26.9203
DBH,26.2979,26.0422,24.4488,24.604,23.1155,25.2133,25.0233,24.0691,26.1623,25.7645,25.6676,25.7945,23.8858,24.7846,25.4676,24.1719,24.8336,23.48,24.4862,24.1604,25.3273,25.2891,25.4457,25.6622,27.5463,26.8623,23.6865,24.4298,25.5315,24.4105,24.3975,25.4862,23.9977,25.3975,24.4425,24.6096,25.5105,23.5537,25.6068,26.4041
DF,26.2317,26.1293,26.2002,26.2353,26.0275,25.989,26.1623,26.4024,26.1604,26.3031,25.7871,26.2803,26.0935,26.065,26.065,25.8623,26.0212,25.5225,26.5389,25.8215,26.1174,25.8457,25.8215,26.673,25.7312,25.797,25.6458,25.8044,25.0854,25.5725,25.895,26.8019,25.6676,26.228,26.48,26.0629,26.2891,26.1984,26.1565,26.1927
DKFZp686A03134,26.3562,26.2961,26.632,26.2679,26.433,26.275,25.5983,26.7389,25.7024,26.6595,25.6431,26.8142,26.0793,26.8974,26.4953,26.0464,26.3959,26.726,26.4105,26.604,26.4877,26.8385,27.3494,26.7517,26.189,26.604,26.1352,26.4266,26.0609,26.1908,26.8504,26.5045,26.7129,27.5389,26.1604,26.965,26.6865,25.8552,26.8623,26.7441
DKFZp686A04130,24.9672,24.9134,19.8309,24.4831,25.5696,25.3959,24.9628,24.945,24.5045,24.8142,26.9977,25.2243,25.341,24.9066,25.1908,26.1025,25.669,26.3844,25.2535,24.848,24.8288,25.5345,24.8385,25.3844,24.8264,25.7351,25.5389,25.3679,24.8528,25.3477,24.9361,24.9406,25.6068,25.0233,26.3307,24.5105,25.6096,24.7077,25.7568,25.0526
DKFZp686C11235,32.7088,32.3088,32.3982,32.6176,31.0737,32.3646,31.7613,32.1989,30.4823,30.1604,30.2308,32.6798,31.1422,32.4678,32.9135,31.9882,32.8645,33.0753,32.4895,32.3303,32.13,32.6066,33.0017,32.8571,32.5596,32.6544,32.7313,32.9135,32.6608,33.1649,31.8196,32.7965,32.4234,33.1192,32.6756,33.4334,31.9712,32.5203,32.9417,33.1006
DKFZp686E23209,34.6892,34.6629,34.2549,35.0633,34.1146,34.3101,34.4943,34.3033,33.7453,33.5527,33.5179,34.2549,34.1529,34.1828,34.5179,33.7946,34.2965,34.3956,34.337,34.0512,34.2549,35.0184,34.7702,34.6198,34.0832,34.3303,34.6253,34.402,34.4334,34.4334,34.8186,34.2965,35.2157,34.1753,35.337,35.1107,33.8608,34.0184,35.4611,35.1491
DKFZp686G11190,28.4032,27.8682,26.8799,23.3778,28.1164,27.673,28.5052,28.0505,24.4738,25.9043,26.53,21.8069,23.1864,27.3844,28.0137,27.1115,28.5826,28.0914,27.5884,26.9002,21.543,27.0312,22.2203,28.341,21.1313,28.0788,27.9841,27.9287,27.9539,27.2367,27.8203,20.3848,28.3109,20.7635,25.632,29.1783,20.1147,28.4334,27.9428,27.5315
DKFZp686G21125,27.5969,27.0711,27.3239,27.9428,28.2979,28.2353,21.2511,22.2585,26.8136,28.1984,27.3066,23.0381,20.2711,27.4354,19.7344,27.1115,24.417,20.8,27.3153,27.8203,26.8019,24.6649,27.0084,22.8415,20.3749,20.5513,24.4984,21.7765,19.7169,22.8138,27.8741,22.2862,22.1479,21.2843,20.7437,24.8191,20.8641,27.9031,28.3662,21.6443
DKFZp686G21220,36.2982,36.394,36.5412,35.821,36.337,35.547,36.1716,36.2567,35.8281,35.6576,35.6253,36.7302,34.9677,36.0163,35.8375,36.0892,35.9677,36.0389,36.78,35.8399,34.8608,36.5412,34.6576,36.4958,35.9677,35.9417,35.5267,35.4115,35.4519,35.8746,36.4162,34.715,35.9308,36.6388,36.1547,36.5412,36.4225,36.8042,35.7021,36.886
DKFZp686H20196,28.4032,27.8682,26.8799,23.3778,28.1164,27.673,28.5052,28.0505,24.4738,25.9043,26.53,21.8069,23.1864,27.3844,28.0137,27.1115,28.5826,28.0914,27.5884,26.9002,21.543,27.0312,22.2203,28.341,21.1313,28.0788,27.9841,27.9287,27.9539,27.2367,27.8203,20.3848,28.3109,20.7635,25.632,29.1783,20.1147,28.4334,27.9428,27.5315
DKFZp686I04196,34.6892,34.6629,34.2549,35.0633,34.1146,34.3101,34.4943,34.3033,33.7453,33.5527,33.5179,34.2549,34.1529,34.1828,34.5179,33.7946,34.2965,34.3956,34.337,34.0512,34.2549,35.0184,34.7702,34.6198,34.0832,34.3303,34.6253,34.402,34.4334,34.4334,34.8186,34.2965,35.2157,34.1753,35.337,35.1107,33.8608,34.0184,35.4611,35.1491
DKFZp686J11235,36.2982,36.394,36.5412,35.821,36.337,35.547,36.1716,36.2567,35.8281,35.6576,35.6253,36.7302,34.9677,36.0163,35.8375,36.0892,35.9677,36.0389,36.78,35.8399,34.8608,36.5412,34.6576,36.4958,35.9677,35.9417,35.5267,35.4115,35.4519,35.8746,36.4162,34.715,35.9308,36.6388,36.1547,36.5412,36.4225,36.8042,35.7021,36.886
DKFZp686J1169,27.3397,27.4785,29.0634,27.3153,27.3828,27.632,27.8564,27.4862,26.8858,23.7427,26.8504,27.1214,27.6629,27.509,27.3988,27.4629,27.0557,27.4314,28.6058,27.6458,27.6663,28.6527,28.2935,27.632,26.5045,27.6251,27.6798,27.906,27.6458,27.6663,27.6998,27.6527,27.4314,27.6216,27.7227,27.2353,28.4294,26.204,27.9203,27.4154
DKFZp686K04147,27.9146,27.6663,27.4938,29.3662,27.9146,27.5826,27.9316,27.632,27.2445,28.003,27.0813,30.2979,27.7771,28.258,28.2123,28.3367,29.3303,27.9814,28.391,27.8799,27.7453,27.217,28.2399,28.7389,28.1795,28.8711,27.6865,27.6458,27.9595,26.3444,28.1984,27.8019,27.509,28.4707,28.0453,28.217,27.8799,29.4881,28.3109,29.196
DKFZp686K18196,29.6915,30.5014,29.1819,30.5481,29.8593,29.7849,30.4334,29.9539,30.2759,29.3303,30.4134,26.2535,28.6337,29.3494,28.7613,21.3365,28.4707,29.3217,30.3196,30.3196,21.5202,29.7755,28.4073,30.0217,29.1819,28.9088,29.2285,28.6865,19.7712,19.3891,29.9117,21.5792,28.7195,25.1833,29.9677,30.5573,30.1239,30.6022,28.5862,29.3536
DKFZp686M08189,27.066,25.4676,25.5609,25.5869,25.3101,26.3066,25.6811,26.4049,26.3239,24.8044,24.8528,25.4676,25.1623,25.6068,25.824,25.9316,25.604,25.6125,26.188,26.3342,25.8336,25.6362,26.5426,25.9406,25.9134,25.2553,25.6998,26.3239,25.9584,25.9168,26.0975,24.2891,26.2821,26.3511,26.1155,26.2499,25.6622,26.654,26.6798,26.4282
DKFZp686O01196,28.4032,27.8682,26.8799,23.3778,28.1164,27.673,28.5052,28.0505,24.4738,25.9043,26.53,21.8069,23.1864,27.3844,28.0137,27.1115,28.5826,28.0914,27.5884,26.9002,21.543,27.0312,22.2203,28.341,21.1313,28.0788,27.9841,27.9287,27.9539,27.2367,27.8203,20.3848,28.3109,20.7635,25.632,29.1783,20.1147,28.4334,27.9428,27.5315
DKFZp779N0926,23.8858,23.332,23.2821,23.3101,21.888,23.6209,22.7617,22.123,22.478,23.417,22.8907,24.3877,23.7594,22.6488,22.9806,23.7745,24.6519,23.3239,19.7633,20.4047,23.7895,23.0618,23.0976,22.7926,21.5374,23.9134,22.6958,24.1642,19.5657,22.8494,23.6649,23.6971,22.919,19.4738,22.6105,22.909,23.4181,23.6595,23.8764,22.8601
DKFZp781F1414,26.3562,26.2961,26.632,26.2679,26.433,26.275,25.5983,26.7389,25.7024,26.6595,25.6431,26.8142,26.0793,26.8974,26.4953,26.0464,26.3959,26.726,26.4105,26.604,26.4877,26.8385,27.3494,26.7517,26.189,26.604,26.1352,26.4266,26.0609,26.1908,26.8504,26.5045,26.7129,27.5389,26.1604,26.965,26.6865,25.8552,26.8623,26.7441
DKFZp781M0386,30.1361,29.1166,28.6126,28.5389,26.7389,25.1488,22.0033,28.3951,28.2869,27.6001,27.3532,24.391,29.1795,28.2262,20.9778,29.1435,21.4807,27.3603,29.5278,29.3001,29.5444,26.2979,27.2701,27.6831,28.6098,27.4314,25.1055,28.7581,19.6849,27.3553,25.6348,24.6865,20.6332,25.7796,27.9316,26.4692,28.9705,28.604,26.0955,28.6713
DPP4,24.945,24.3511,23.895,24.4234,24.2535,24.6153,24.5463,24.7286,23.3101,24.3844,24.1719,25.0401,26.1371,25.065,24.7543,24.6096,25.1293,24.7182,24.7645,24.5812,24.6403,24.6375,23.6971,24.5105,25.2891,24.391,24.9111,25.3273,25.3943,25.002,24.6264,23.7286,24.9672,24.6375,23.9672,24.848,24.9361,24.2607,25.4362,25.1642
DSG1,23.3451,28.7064,29.6898,27.267,28.1263,20.3883,27.5969,19.059,21.2244,20.8678,23.1914,27.7958,27.4938,21.2969,27.7064,28.8741,28.2123,27.0401,26.7895,20.7006,27.7195,31.0864,27.9259,28.9595,28.6458,27.5014,20.6581,27.2803,20.9859,28.0084,27.0349,27.2216,28.3869,26.6998,27.6931,21.766,27.4551,27.1556,21.5046,27.019
DSG2,21.4898,20.7978,24.8858,23.6971,24.3273,24.4488,22.8722,24.0359,24.4362,24.4488,23.9425,23.8717,23.7492,22.7079,24.4707,25.2317,22.0945,23.9316,21.9469,27.3823,22.0834,25.0567,24.5345,21.7096,19.223,23.9584,25.1908,24.2891,24.1253,23.9933,19.1015,21.7581,20.6954,24.8433,25.7338,25.3444,24.4831,24.1795,22.2923,25.7338
DSP,28.1747,27.1795,26.8019,26.5898,25.7415,26.8504,27.3828,27.2625,26.8142,26.391,26.5725,27.6964,26.1852,26.8276,26.976,27.9595,28.0453,26.4362,26.6026,26.2821,26.6865,26.8858,25.8881,26.6865,27.2262,26.8142,27.0711,27.2216,26.5285,26.7129,26.604,26.8858,27.1507,27.4862,26.9977,28.7129,27.5682,27.0084,26.8264,28.0864
DSP variant protein,28.1747,27.1795,26.8019,26.5898,25.7415,26.8504,27.3828,27.2625,26.8142,26.391,26.5725,27.6964,26.1852,26.8276,26.976,27.9595,28.0453,26.4362,26.6026,26.2821,26.6865,26.8858,25.8881,26.6865,27.2262,26.8142,27.0711,27.2216,26.5285,26.7129,26.604,26.8858,27.1507,27.4862,26.9977,28.7129,27.5682,27.0084,26.8264,28.0864
ECM1,28.8019,28.2714,28.1604,28.4668,28.2803,28.5014,28.7421,28.9677,28.4668,29.0296,28.2077,28.7031,28.8504,28.8294,29.0889,28.8887,27.2445,28.7613,28.4785,28.5165,28.7771,28.7517,29.2781,29.109,28.7833,28.632,28.6764,28.3578,28.4746,28.5052,28.8474,28.6181,29.0788,29.003,28.459,29.1214,29.0686,28.6527,28.5826,28.7064
EFEMP1,25.239,25.3307,25.0359,25.2926,20.169,24.3444,25.2926,20.9001,24.989,25.5345,24.976,21.1635,20.8726,19.0525,25.4583,25.6012,19.5445,20.8649,24.6811,20.2508,25.2353,21.0598,25.2961,21.251,25.2607,19.9009,25.4138,21.5727,21.9869,21.5023,21.6357,21.2022,18.9448,25.7821,25.2714,25.521,19.9222,20.5863,20.5597,25.1214
EGFR,21.3456,20.726,18.1374,21.7745,21.8671,22.6529,23.7796,20.7179,22.0178,23.5404,19.8802,23.204,23.3645,20.8729,22.7358,20.5991,22.0458,23.2188,21.4363,22.8521,22.5129,23.391,20.2256,21.1263,22.6127,23.6486,22.3857,24.0105,23.3281,22.4031,22.0193,20.819,20.5347,22.9233,21.9731,23.1361,20.5861,20.7916,22.1663,22.6211
EL52,23.2106,23.4251,19.3937,24.0609,24.0935,22.6802,23.2535,23.4425,22.2859,22.8713,24.228,22.858,24.4614,24.317,22.983,23.4425,22.1369,23.391,22.0997,24.1946,22.912,23.867,23.391,25.0547,22.8927,23.4041,22.7639,23.659,23.118,21.3141,22.9784,23.0984,23.2762,24.1719,22.6962,23.0231,23.0437,23.8764,24.1055,24.1371
ENPEP,22.4826,24.7771,21.239,23.8242,22.4709,22.3127,23.5045,23.1147,21.7627,23.0357,22.7422,22.7961,18.1364,22.9679,20.6188,22.2873,24.9933,22.039,23.2457,22.6093,23.1062,22.972,22.6137,22.8586,22.9517,20.7614,22.7667,22.397,23.8256,23.1879,23.057,23.1721,23.5195,23.6096,22.9572,23.8623,23.0403,22.9295,23.7995,22.7477
ENPP2,23.1438,23.0466,23.848,22.6087,23.1812,23.9933,25.1332,24.019,23.5522,23.3511,23.3235,24.317,22.3232,23.8044,24.0691,22.0256,23.5869,23.2395,24.4105,23.7594,24.1871,23.9264,24.4769,23.6918,24.2535,24.317,23.7796,24.1174,23.0534,23.7286,24.4008,23.918,24.5551,25.0854,22.8918,24.6403,24.1095,24.3031,24.6375,24.0609
ERAP2,25.8409,25.002,20.2376,25.5255,24.8858,24.9539,25.5165,25.4488,25.5195,25.2353,25.0526,25.4425,25.4953,25.6918,24.1015,24.5433,20.6372,24.7077,25.0854,25.5855,25.7182,25.4089,25.0233,22.5233,25.4425,25.1488,25.3712,26.2271,26.3762,25.5315,25.2785,24.6568,25.0995,25.7273,26.2021,22.0857,25.7758,25.2058,24.2463,25.1253
ERP70,19.7175,22.0432,19.8556,26.6458,27.9316,26.4637,26.5905,26.8504,26.8974,27.3494,22.1331,20.6192,26.6082,26.7645,22.1643,21.7082,26.3359,25.8069,21.254,22.5052,21.4115,19.8256,21.2658,26.6958,26.521,26.3005,20.0808,22.3769,26.518,20.8541,27.2979,26.3376,20.2407,26.9123,19.9456,27.6458,21.802,26.6181,21.6705,21.4498
EXT2,19.8813,24.4779,23.7182,25.3101,20.6437,22.1845,23.6757,23.1024,24.1642,22.9228,24.2096,22.5109,24.0105,24.7077,20.2123,23.7598,23.0845,23.7594,24.5285,23.5754,24.1449,24.3444,23.121,24.3376,21.3875,22.3455,23.9628,19.6886,24.275,25.3444,20.8438,23.8385,21.7383,20.4833,23.867,20.4392,20.3322,24.3031,21.2781,23.6865
F10,28.2625,28.6697,27.9869,28.5609,28.3452,28.5646,28.362,28.579,28.6663,28.55,28.9002,28.6595,27.9705,28.8355,27.8081,28.8593,28.9677,28.7227,28.4073,28.5609,28.7676,28.4473,28.5826,28.805,28.6697,28.4938,28.4433,28.8593,28.7927,28.976,28.4394,28.4746,28.3109,28.4433,28.4823,28.391,28.1937,28.1604,28.6697,28.4032
F11,27.17,27.5389,27.2445,26.8623,26.9203,27.5463,26.6595,27.3239,26.6181,27.0084,27.2535,27.189,26.9428,27.0401,27.5463,27.0711,27.4629,27.2262,27.6798,27.4551,26.8858,26.7645,26.8858,26.8974,27.1984,27.0609,27.0711,27.2262,27.217,27.341,26.8858,26.7771,27.019,26.8385,27.2077,26.8142,26.8741,26.6865,27.1507,26.632
F12,28.8264,29.7178,30.2077,29.8534,28.5389,30.1842,28.8829,29.5052,30.3196,30.5389,29.8697,29.6458,30.1361,30.0349,30.4727,29.9259,29.8234,30.0737,30.1604,30.4234,30.1115,29.8355,30.393,29.2216,30.341,29.6233,30.2647,30.6458,30.6198,30.3088,30.1724,29.3599,29.8974,29.5609,30.2759,29.4881,29.5278,29.4214,30.6458,29.249
F13A1,28.3992,29.1065,29.3704,29.0531,28.6285,29.2216,29.258,29.0609,28.6865,29.2193,29.3001,29.0686,29.2445,29.0762,29.203,29.003,29.114,28.8203,28.1361,28.3153,29.1842,29.0634,29.55,28.3494,28.3992,28.6898,28.7833,28.49,28.7581,28.3951,29.0401,28.6075,28.6865,29.0965,28.5203,28.7162,29.0864,28.632,29.4842,28.9732
F13B,27.4234,28.0084,27.9259,27.7129,27.3239,27.8203,27.7771,27.4785,27.7645,28.0505,28.0401,27.8974,27.8564,27.6798,27.9088,27.8858,27.6998,27.8799,27.4234,27.8564,27.9203,27.7645,28.1164,27.2714,27.2979,27.3745,27.8019,27.6181,27.8564,27.7389,27.6865,27.6798,27.4862,27.4938,27.5969,27.5536,27.4234,27.4938,28.2216,27.2445
F2,32.2563,32.5664,32.4775,32.4007,32.3169,32.4991,32.2924,32.3115,32.5573,32.393,32.3033,32.4334,32.4751,32.5014,31.7211,32.4799,32.1989,32.3169,32.4556,32.4159,31.9539,31.8719,31.9259,32.4581,32.4967,32.0864,32.2507,32.3724,32.4007,32.3646,32.375,31.9746,32.2222,31.9045,32.196,31.978,32.3033,32.0769,32.3061,32.2193
F5,29.579,29.196,29.5609,29.5014,29.1507,29.2193,29.3848,29.6005,29.6233,29.4374,29.588,29.6303,29.5933,29.4374,30.0349,29.3951,29.5222,29.4571,29.4113,30.0217,29.1676,29.1724,29.5555,29.8157,29.5646,29.7341,29.9117,29.5808,29.7613,29.5646,29.7958,29.5951,29.537,29.0003,29.3109,28.995,29.3001,28.8173,29.788,28.9977
F5-20,26.8741,26.2696,27.9088,27.1214,27.003,24.6784,27.1984,27.341,26.8623,26.7299,27.5352,26.8264,24.8997,28.1724,26.2838,24.9066,27.5754,27.1115,27.0084,27.8019,25.9293,25.9473,24.7594,27.9031,26.8019,27.2077,26.521,26.1984,25.1449,27.0711,26.1623,25.1488,27.2992,27.0401,27.5455,24.2891,27.604,26.8753,24.5638,25.1488
